ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split,best_epoch
0.8550703366676452,0.9897781234101652,0.39982047377765223,0.36269757913651063,0.7587949059543433,0.9205748865355522,0.5970149253731343,0.9782958199356914,0.27586206896551724,0.07076590149605644,0.5,40,27,105,1217,MoLFormer,6,Test,7
0.998820356676816,0.999940469762824,0.9749109757911206,0.8362334878513331,0.9897894736842106,0.9795789473684211,1.0,1.0,0.7138643067846607,0.016586748080253864,0.5,242,0,97,4653,MoLFormer,7,Train,14
0.9790938228438227,0.9987197847104121,0.8518168253001581,0.7065020443784986,0.9608828671328671,0.9602272727272727,0.9615384615384616,0.9980314960629921,0.5434782608695652,0.03056543759784696,0.5,25,1,21,507,MoLFormer,7,Validation,14
0.8693070201187708,0.9912492623036943,0.4628109811023918,0.4440789515908502,0.7497459751168514,0.962178517397882,0.5373134328358209,0.9762087490406753,0.4186046511627907,0.04757592324451989,0.5,36,31,50,1272,MoLFormer,7,Test,14
0.9956859504132232,0.9997768734717714,0.9373435297358959,0.5673162931575402,0.9504993475424097,0.9092631578947369,0.9917355371900827,0.999537144179588,0.35767511177347244,0.06322466255689249,0.5,240,2,431,4319,MoLFormer,8,Train,8
0.9399038461538461,0.9967093958268666,0.597391465292641,0.4254888358217664,0.8498688811188811,0.8920454545454546,0.8076923076923077,0.9894957983193278,0.2692307692307692,0.07875666035421228,0.5,21,5,57,471,MoLFormer,8,Validation,8
0.8402352834917696,0.9882950688397916,0.41048363122193277,0.2855241040902006,0.7405389843520672,0.8691376701966718,0.6119402985074627,0.977872340425532,0.19158878504672897,0.09761608467040961,0.5,41,26,173,1149,MoLFormer,8,Test,8
0.9804487546190319,0.9989669226664193,0.7775475528425916,0.47582921627399466,0.9166045846648576,0.8705535676699642,0.9626556016597511,0.9978287092882991,0.27390791027154665,0.08750259157131844,0.5,232,9,615,4136,MoLFormer,9,Train,4
0.9504532995994097,0.9954538098036736,0.7784934033681745,0.4396468297899052,0.8799283154121864,0.8709677419354839,0.8888888888888888,0.9935064935064936,0.2608695652173913,0.08335408662592829,0.5,24,3,68,459,MoLFormer,9,Validation,4
0.8277654842278773,0.9872949167305367,0.3331997268286715,0.3020718973231755,0.7510273895274009,0.8751891074130106,0.6268656716417911,0.9788494077834179,0.2028985507246377,0.10071961042092417,0.5,42,25,165,1157,MoLFormer,9,Test,4
0.9974436480286745,0.9998704357381938,0.9543890904468084,0.684203279869052,0.972246506741101,0.948642391075563,0.995850622406639,0.9997781721384206,0.49586776859504134,0.03776218698115221,0.5,240,1,244,4507,MoLFormer,10,Train,9
0.965703844261719,0.9973753322865668,0.8487959175383013,0.619368182276329,0.9335511982570806,0.9411764705882353,0.9259259259259259,0.9959839357429718,0.44642857142857145,0.04729707498371851,0.5,25,2,31,496,MoLFormer,10,Validation,9
0.8547203468286405,0.9894756165694782,0.446115295332787,0.41474175385612594,0.7749565335199946,0.9379727685325264,0.6119402985074627,0.9794628751974723,0.3333333333333333,0.06353137441074531,0.5,41,26,82,1240,MoLFormer,10,Test,9
