ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split,best_epoch
0.9411475869809204,0.9964166745839527,0.716931601919029,0.4828587006394738,0.851010101010101,0.9242424242424242,0.7777777777777778,0.9878542510121457,0.3442622950819672,0.0624583353541485,0.5,21,6,40,488,Morgan_plus_constant_DRD2_ESM2,4,Validation,2
0.822735791541536,0.9883948266211899,0.35552574869771725,0.2698284839007926,0.6993700182897915,0.9062027231467473,0.4925373134328358,0.9724025974025974,0.21019108280254778,0.0819885003248798,0.5,33,34,124,1198,Morgan_plus_constant_DRD2_ESM2,4,Test,2
0.9946451190216204,0.9997247935578375,0.9217381835423556,0.7048815442254824,0.9642140205284997,0.9574736842105264,0.970954356846473,0.9984632272228321,0.536697247706422,0.033209378959194125,0.5,234,7,202,4548,Morgan_plus_constant_DRD2_ESM2,5,Train,2
0.9592452300785634,0.9972004358784567,0.8279611538933342,0.6381172972547983,0.920770202020202,0.9526515151515151,0.8888888888888888,0.9940711462450593,0.4897959183673469,0.04081507772096003,0.5,24,3,25,503,Morgan_plus_constant_DRD2_ESM2,5,Validation,2
0.8317564973920112,0.9892486684449243,0.37893850157626,0.3048372981834896,0.6769085736220561,0.9508320726172466,0.40298507462686567,0.969159599074788,0.29347826086956524,0.05608954544405456,0.5,27,40,65,1257,Morgan_plus_constant_DRD2_ESM2,5,Test,2
0.997347892552959,0.9998651426113676,0.9558244088666062,0.6105085157254396,0.962421052631579,0.9248421052631579,1.0,1.0,0.40301003344481606,0.05335539065746184,0.5,241,0,357,4393,Morgan_plus_constant_DRD2_ESM2,6,Train,3
0.9881453423120089,0.9993761567083219,0.8813918434931169,0.5493812082701993,0.9212962962962963,0.9166666666666666,0.9259259259259259,0.9958847736625515,0.36231884057971014,0.05407895417412492,0.5,25,2,44,484,Morgan_plus_constant_DRD2_ESM2,6,Validation,3
0.8350757558651524,0.9893490369147553,0.3680879325825676,0.2974083721783986,0.7069343148102152,0.9213313161875946,0.4925373134328358,0.9728434504792333,0.24087591240875914,0.07408336508113218,0.5,33,34,104,1218,Morgan_plus_constant_DRD2_ESM2,6,Test,3
0.9999512831665942,0.9999975313338175,0.9989979719428412,0.9571227979889823,0.9977894736842106,0.995578947368421,1.0,1.0,0.9201520912547528,0.003501545497182814,0.5,242,0,21,4729,Morgan_plus_constant_DRD2_ESM2,7,Train,24
0.997960372960373,0.9999039339383655,0.8868957257949226,0.8817218524913046,0.9933712121212122,0.9867424242424242,1.0,1.0,0.7878787878787878,0.008894020460735074,0.5,26,0,7,521,Morgan_plus_constant_DRD2_ESM2,7,Validation,24
0.8218495269492175,0.9865316071292722,0.36776014411122643,0.3627105337378938,0.660673561090162,0.9780635400907716,0.34328358208955223,0.9670905011219147,0.4423076923076923,0.0477763568859607,0.5,23,44,29,1293,Morgan_plus_constant_DRD2_ESM2,7,Test,24
0.992723792953458,0.9996092398184722,0.9212502734817356,0.6347569960270291,0.9529447585906916,0.9389473684210526,0.9669421487603306,0.9982094897045658,0.44656488549618323,0.043463315151458945,0.5,234,8,290,4460,Morgan_plus_constant_DRD2_ESM2,8,Train,2
0.921911421911422,0.9947418642907621,0.6023787460766659,0.511962090307182,0.8842511655011656,0.9223484848484849,0.8461538461538461,0.9918533604887984,0.3492063492063492,0.05981606106310179,0.5,22,4,41,487,Morgan_plus_constant_DRD2_ESM2,8,Validation,2
0.8341273963013978,0.9893577901040661,0.3405038111662674,0.2930056522494081,0.6854042947140244,0.9379727685325264,0.43283582089552236,0.9702660406885759,0.26126126126126126,0.06572222445889213,0.5,29,38,82,1240,Morgan_plus_constant_DRD2_ESM2,8,Test,2
0.9934121752922076,0.9996609659263528,0.9062624069414904,0.6213199001359331,0.9508830200412055,0.9349610608292991,0.966804979253112,0.9982022471910112,0.42988929889298894,0.04751961007809772,0.5,233,8,309,4442,Morgan_plus_constant_DRD2_ESM2,9,Train,2
0.9697800267060228,0.9982988303580996,0.7726894126813811,0.536354266640751,0.8898727949961347,0.9278937381404174,0.8518518518518519,0.9918864097363083,0.3770491803278688,0.048736121175981396,0.5,23,4,38,489,Morgan_plus_constant_DRD2_ESM2,9,Validation,2
0.8122022263869759,0.9872474929625479,0.3517896922218987,0.2743963792012875,0.6812439316277914,0.9296520423600605,0.43283582089552236,0.9700078926598263,0.23770491803278687,0.07035044029402623,0.5,29,38,93,1229,Morgan_plus_constant_DRD2_ESM2,9,Test,2
