ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.9741863075196409,0.9985794779491419,0.8466207879100645,0.7237530950320991,0.8803661616161615,0.9829545454545454,0.7777777777777778,0.9885714285714285,0.7,0.023556001103949096,0.5,21,6,9,519,XGBoost_balanced,3,Validation
0.866405491453474,0.9915853034921754,0.40309478907330437,0.35119699339499955,0.6718167859642785,0.970499243570348,0.373134328358209,0.9683018867924529,0.390625,0.04531032708807656,0.5,25,42,39,1283,XGBoost_balanced,3,Test
0.9997073596855208,0.9999852728043438,0.9938122877830564,0.8577203568333422,0.9914736842105263,0.9829473684210527,1.0,1.0,0.7484472049689441,0.014590729778269541,0.5,241,0,81,4669,XGBoost_balanced,4,Train
0.9493546576879911,0.9969917340487017,0.75510673761157,0.6619849087399567,0.8423821548821548,0.9810606060606061,0.7037037037037037,0.9847908745247148,0.6551724137931034,0.026533409212413164,0.5,19,8,10,518,XGBoost_balanced,4,Validation
0.8508930385892023,0.9904358010703932,0.3834307184680666,0.3603666798073164,0.6789012577054214,0.9697428139183056,0.3880597014925373,0.9690098261526833,0.3939393939393939,0.04689342809213859,0.5,26,41,40,1282,XGBoost_balanced,4,Test
0.9992417558418869,0.9999618482026509,0.9839826691440458,0.8506817405991678,0.9909473684210526,0.9818947368421053,1.0,1.0,0.7370030581039755,0.017228202929724493,0.5,241,0,86,4664,XGBoost_balanced,5,Train
0.9869528619528619,0.9993094775165465,0.8797371989703101,0.7105811883422982,0.896043771043771,0.9772727272727273,0.8148148148148148,0.9904030710172744,0.6470588235294118,0.028584540043410395,0.5,22,5,12,516,XGBoost_balanced,5,Validation
0.848189084833021,0.9897465324362633,0.39773310813339086,0.34442486557828755,0.6770101835753155,0.9659606656580938,0.3880597014925373,0.9688922610015175,0.36619718309859156,0.047969892139055954,0.5,26,41,45,1277,XGBoost_balanced,5,Test
0.9993902598820703,0.9999692623272509,0.9876980639005465,0.8437990456399882,0.9904210526315789,0.9808421052631578,1.0,1.0,0.7259036144578314,0.017089935252539483,0.5,241,0,91,4659,XGBoost_balanced,6,Train
0.9859006734006733,0.9992356861149835,0.8908052555732034,0.6818616470569192,0.9098274410774411,0.9678030303030303,0.8518518518518519,0.9922330097087378,0.575,0.027668382270606123,0.5,23,4,17,511,XGBoost_balanced,6,Validation
0.857842030392666,0.9901499460850007,0.3900948643914228,0.3868919760383841,0.7001546729288505,0.9674735249621785,0.43283582089552236,0.9711465451784358,0.4027777777777778,0.04785631014352137,0.5,29,38,43,1279,XGBoost_balanced,6,Test
0.9992996955197913,0.9999644120143261,0.9869880588639243,0.8362334878513331,0.9897894736842106,0.9795789473684211,1.0,1.0,0.7138643067846607,0.017866417141514036,0.5,242,0,97,4653,XGBoost_balanced,7,Train
0.9961392773892773,0.9998130899564999,0.8981246579537969,0.7954653678917465,0.9867424242424243,0.9734848484848485,1.0,1.0,0.65,0.023810386562892707,0.5,26,0,14,514,XGBoost_balanced,7,Validation
0.8513502833788698,0.9901668588325637,0.3787597467537557,0.39871026158394934,0.7076173594960147,0.9674735249621785,0.44776119402985076,0.9718844984802432,0.410958904109589,0.05090567632425754,0.5,30,37,43,1279,XGBoost_balanced,7,Test
0.9996468029578077,0.9999820915326625,0.9930061484006275,0.8581664938337974,0.9914736842105263,0.9829473684210527,1.0,1.0,0.7492260061919505,0.014745547946777448,0.5,242,0,81,4669,XGBoost_balanced,8,Train
0.948208041958042,0.9969877110786788,0.7123110352106189,0.6089380586273662,0.8502331002331003,0.9696969696969697,0.7307692307692307,0.9865125240847784,0.5428571428571428,0.03169811481200449,0.5,19,7,16,512,XGBoost_balanced,8,Validation
0.8617427235983472,0.9906534285165063,0.37735163670150934,0.34457249457910855,0.6710603563122362,0.9689863842662633,0.373134328358209,0.9682539682539683,0.3787878787878788,0.04695153402383668,0.5,25,42,41,1281,XGBoost_balanced,8,Test
0.9993676806193237,0.9999681059745347,0.9874048049963448,0.8410900876102991,0.9902125868238265,0.9804251736476531,1.0,1.0,0.7215568862275449,0.01696251470566561,0.5,241,0,93,4658,XGBoost_balanced,9,Train
0.9581137114343945,0.9974095507328393,0.8447919830729678,0.7222708830627949,0.8969709747698362,0.9791271347248577,0.8148148148148148,0.9904030710172744,0.6666666666666666,0.02640853021484428,0.5,22,5,11,516,XGBoost_balanced,9,Validation
0.8477036150563371,0.9897923815447813,0.376140959020749,0.36859478517947364,0.6919355567096439,0.9659606656580938,0.417910447761194,0.9703647416413373,0.3835616438356164,0.04865482619784228,0.5,28,39,45,1277,XGBoost_balanced,9,Test
0.9994506507038047,0.9999724569433884,0.9875667921373896,0.8451651107710989,0.9905283098295096,0.9810566196590191,1.0,1.0,0.7280966767371602,0.016323122766850228,0.5,241,0,90,4661,XGBoost_balanced,10,Train
0.9858036404525968,0.9992594070643982,0.8371111556847635,0.6914396034426705,0.9107456602712769,0.969639468690702,0.8518518518518519,0.9922330097087378,0.5897435897435898,0.027934654099026245,0.5,23,4,16,511,XGBoost_balanced,10,Validation
0.8627926931153611,0.9910026863877486,0.3980455485257551,0.35374453809822065,0.690044482579538,0.962178517397882,0.417910447761194,0.9702517162471396,0.358974358974359,0.04761134080987796,0.5,28,39,50,1272,XGBoost_balanced,10,Test
0.9654470408386111,0.9973412811625015,0.7993594943000312,0.5677738573259518,0.9000615854990173,0.9370526315789474,0.8630705394190872,0.9926404995539697,0.41025641025641024,0.05749505625552028,0.5,208,33,299,4451,BernoulliNB,1,Train
0.8893448372615039,0.9901668620815354,0.5861651162969383,0.4607138511715196,0.8324915824915824,0.9242424242424242,0.7407407407407407,0.9858585858585859,0.3333333333333333,0.07318928795494968,0.5,20,7,40,488,BernoulliNB,1,Validation
0.8128175311039357,0.9873915057268237,0.2891620556421256,0.2345803871131942,0.6658387337141825,0.913767019667171,0.417910447761194,0.9687249398556536,0.19718309859154928,0.1004924506507424,0.5,28,39,114,1208,BernoulliNB,1,Test
0.9659191963310766,0.9972980824825166,0.809975762033928,0.5908438478190304,0.9070530683555362,0.9427368421052632,0.8713692946058091,0.9931248613883344,0.43568464730290457,0.05152519507206406,0.5,210,31,272,4478,BernoulliNB,2,Train
0.9602974186307519,0.9970926970047052,0.8115098533643511,0.581961924770292,0.897516835016835,0.9431818181818182,0.8518518518518519,0.9920318725099602,0.4339622641509434,0.05191587667806131,0.5,23,4,30,498,BernoulliNB,2,Validation
0.8118183665635514,0.9873937273694522,0.2778561510023156,0.22245550876647996,0.6620565854539706,0.9062027231467473,0.417910447761194,0.9684721099434115,0.18421052631578946,0.10591398886634547,0.5,28,39,124,1198,BernoulliNB,2,Test
