ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.9993823979034724,0.999968887944968,0.9874308581004481,0.8709777687668486,0.8897257043022494,0.9993684210526316,0.7800829875518672,0.9889583333333334,0.9842931937172775,0.009439775423220604,0.5,188,53,3,4747,RF_inactive_weight_2,5,Train
0.9922138047138046,0.9995939782932406,0.9113616191170367,0.8096255197985824,0.8333333333333333,1.0,0.6666666666666666,0.9832402234636871,1.0,0.016245732131347147,0.5,18,9,0,528,RF_inactive_weight_2,5,Validation
0.8450504662767856,0.9879366201573294,0.4281356980617114,0.3665918648006136,0.5884175943279066,0.9977307110438729,0.1791044776119403,0.9599708879184862,0.8,0.03554248275399466,0.5,12,55,3,1319,RF_inactive_weight_2,5,Test
0.9994173400305743,0.9999706193370609,0.9883169785166595,0.8611412504034133,0.8814269491155273,0.9993684210526316,0.7634854771784232,0.988134887593672,0.983957219251337,0.009342212903669354,0.5,184,57,3,4747,RF_inactive_weight_2,6,Train
0.9892676767676768,0.9994304921477439,0.8985654623154622,0.7860829960395633,0.8148148148148149,1.0,0.6296296296296297,0.9814126394052045,1.0,0.015486242827613125,0.5,17,10,0,528,RF_inactive_weight_2,6,Validation
0.8319145573193035,0.9878573045611229,0.387257240028419,0.3535613940851271,0.5880393795018855,0.9969742813918305,0.1791044776119403,0.9599417334304443,0.75,0.03688173403797307,0.5,12,55,4,1318,RF_inactive_weight_2,6,Test
0.9993231839930404,0.9999657817549292,0.9862183968805991,0.8568311577582519,0.8797442366246194,0.9991578947368421,0.7603305785123967,0.9879267277268943,0.9787234042553191,0.009752252686530339,0.5,184,58,4,4746,RF_inactive_weight_2,7,Train
0.9945367132867133,0.9997225489743357,0.9409472086386182,0.8263637103530737,0.8644376456876457,0.9981060606060606,0.7307692307692307,0.9868913857677902,0.95,0.012662933069077863,0.5,19,7,1,527,RF_inactive_weight_2,7,Validation
0.8338225664416195,0.9876838825463468,0.3880420661930487,0.32207275748700953,0.5801984781087001,0.9962178517397882,0.16417910447761194,0.9592134013109979,0.6875,0.03685462578412241,0.5,11,56,5,1317,RF_inactive_weight_2,7,Test
0.9994536755110918,0.9999723477567551,0.9890120323823854,0.8860740166540815,0.9045376250543715,0.9991578947368421,0.8099173553719008,0.9904006677796328,0.98,0.008811533121977196,0.5,196,46,4,4746,RF_inactive_weight_2,8,Train
0.9441287878787877,0.9958287512240415,0.7039480287077349,0.5468782259312113,0.6721299533799534,0.9981060606060606,0.34615384615384615,0.96875,0.9,0.025192920806717912,0.5,9,17,1,527,RF_inactive_weight_2,8,Validation
0.8308081378282566,0.9869289635489954,0.38980764039505866,0.3535613940851271,0.5880393795018855,0.9969742813918305,0.1791044776119403,0.9599417334304443,0.75,0.03676796557313832,0.5,12,55,4,1318,RF_inactive_weight_2,8,Test
